id,name,category,category1,category2,img_url,description,page_url
877152,Yale 3 Star Anti-Snap Platinum 95mm Euro Double Cylinder - 45 + 50mm - Brushed Nickel,"Locks, Safety & Security","Door Locks, Latches & Security",Cylinders,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/877152.jpg,"The Yale Platinum 3 star cylinder is a TS007:2014 3 Star BSI Kitemarked anti-snap cylinderProvides anti-snap, anti-bump, anti-pick, anti-screw & anti-drill protectionSnap-off front section of the cylinder if attacked will sacrificially come away giving the intruder less of the cylinder to attackThe cylinder is suitable as a replacement product on uPVC, wood & composite doors that require a maximum level of securitySuperior strength with cylinder stability system for superior protectionHorizontal keyway with flat reversible dimple keyKey card for easy code identification & key duplicationSecured by Design approvedNote: Product is handed and first measurement is internal side",https://www.ironmongerydirect.co.uk/product/yale-3-star-anti-snap-platinum-95mm-euro-double-cylinder-45-plus-50mm-brushed-nickel-877152
625905,Yale Sync Alarm Power Switch - AC-PS,"Locks, Safety & Security","Alarms, CCTV & Safes",Alarms,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/625905.jpg,"Yale Part Code: AC-PSTurn home appliances on and off remotely (i.e. lamp or radio) via the Yale Smart Home Alarm App on your SmartphoneScheduling can be set up in the Yale Home App200m wireless rangePlugs into any standard UK wall socketCompatible only with the Yale Sync Smart Home Alarm systemNOT compatible with Intruder, EF, SR, or HSA alarm systems",https://www.ironmongerydirect.co.uk/product/yale-sync-alarm-power-switch-ac-ps-625905
460884,Yale Smart Home CCTV Kit - 4 Camera - Wired - HD1080p - SV-4C-4ABFX-2,"Locks, Safety & Security","Alarms, CCTV & Safes",CCTV,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/460884.jpg,"Yale Part Code: SV-4C-4ABFX-2Entry level CCTV KitSimplified DVR menu interfaceFull HD 1080p outdoor cameras20m night visionIn-App control - control from your smartphoneLive view from your phone or PCCustomizable motion detection areaIntelligent search to pinpoint specific activityWeather proofNot expandable - 4 cameras is the maximum for this kitKit includes: 1 x 4 channel DVR with a 1TB HDD, 4 x HD 1080p BNC bullet cameras, 1 x mouse, 1 x 4-way splitter, 4 x 18m BNC cables, 2 x power adaptors, 1 x fixing pack",https://www.ironmongerydirect.co.uk/product/yale-smart-home-cctv-kit-4-camera-wired-hd1080p-sv-4c-4abfx-2-460884
315572,Yale Essentials Alarm - Keypad Operated - YES-ALARMKIT,"Locks, Safety & Security","Alarms, CCTV & Safes",Alarms,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/315572.jpg,Yale Part Code: YES-ALARMKITThe most basic alarm system from YaleOperated by control panel only - not App compatibleWire free installationBattery operatedExpandable with additional accessoriesNo monitoring feesEntry/Exit timer - 20 seconds to arm/disarm your alarm after entering or leaving your propertyKit contains:1 x siren1 x keypad2 x PIR motion detectors1 x door/window contact1 x fixing pack and batteries,https://www.ironmongerydirect.co.uk/product/yale-essentials-alarm-keypad-operated-yes-alarmkit-315572
520255,Yale 3 Star Anti-Snap Platinum 100mm Euro Double Cylinder - 50 + 50mm - Polished Brass,"Locks, Safety & Security","Door Locks, Latches & Security",Cylinders,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/520255.jpg,"The Yale Platinum 3 star cylinder is a TS007:2014 3 Star BSI Kitemarked anti-snap cylinderProvides anti-snap, anti-bump, anti-pick, anti-screw & anti-drill protectionSnap-off front section of the cylinder if attacked will sacrificially come away giving the intruder less of the cylinder to attackThe cylinder is suitable as a replacement product on uPVC, wood & composite doors that require a maximum level of securitySuperior strength with cylinder stability system for superior protectionHorizontal keyway with flat reversible dimple keyKey card for easy code identification & key duplicationSecured by Design approvedNote: Product is handed and first measurement is internal side",https://www.ironmongerydirect.co.uk/product/yale-3-star-anti-snap-platinum-100mm-euro-double-cylinder-50-plus-50mm-polished-brass-520255
714242,Yale Smart Home CCTV - Additional Camera - Wired - 4MP - SV-AB4MX-B,"Locks, Safety & Security","Alarms, CCTV & Safes",CCTV,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/714242.jpg,"Yale Part Code: SV-AB4MX-BFull HD 4MP outdoor CCTV camera with exceptional quality imagingFor adding onto a Smart Home 4MP CCTV Kit30m high quality night visionWeather proof IP 67 ratingKit includes: 1 x 4MP bullet Camera, 1 x Power Adaptor, 1 x 18m cable, 1 x Fixing pack",https://www.ironmongerydirect.co.uk/product/yale-smart-home-cctv-additional-camera-wired-4mp -sv-ab4mx-b-714242
242070,Yale Doormaster Universal Multipoint Door Lock - 2 Mushroom 2 Roller - 35mm Backset - 92mm c/c,"Locks, Safety & Security","Door Locks, Latches & Security",Multipoint Door Locks,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/242070.jpg,"Easy and quick to install, this multipoint lock replaces almost all locks in uPVC doorsCentre hook protects against attack preventing separation1-piece easy adjustment mushroom rollers for smooth operation and to help prevent separationSplit spindle function for nightlatch operation - means the door cannot be opened from outside without a keyAdjustable rollers create a weather-tight seal, Fully assembled 1 piece keep including patented Uni-packer system for fast, easy and reliable installationFixing tabs make fitting easy and more secureSuitable for DIY installation10 year guarantee16mm faceplate, Top Bolt 1 measurement: 543mm, Top Bolt 2 measurement: 100mm, Bottom Bolt 1 measurement: 575mm, Bottom Bolt 2 measurement: 100mm, Please note: cylinder must be ordered separately. We recommend the Yale Kitemarked or Mila ranges in our Cylinder section",https://www.ironmongerydirect.co.uk/product/yale-doormaster-universal-multipoint-door-lock-2-mushroom-2-roller-35mm-backset-92mm-cc-242070
590611,Yale Easy Fit PIR Motion Detector EF-PIR,"Locks, Safety & Security","Alarms, CCTV & Safes",Alarms,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/590611.jpg,"Yale Part Code: EF-PIRPart of a range of accessories specifically designed for the new Easy-Fit range of Yale EF alarms and Smarthome SR kitsThese accessories are not compatible with the Series 6000 range of alarmsWhen the alarm is set, the infrared senor will pick up movement and activate the siren",https://www.ironmongerydirect.co.uk/product/yale-easy-fit-pir-motion-detector-ef-pir-590611
127823,Yale Intruder Alarm Keypad AC-KP,"Locks, Safety & Security","Alarms, CCTV & Safes",Alarms,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/127823.jpg,"Yale Part Code: AC-KPThis keypad is used to arm, disarm, or emergency trigger your Yale Intruder Alarm system and will work up to 200m away from the control panelThe disarming function is protected by the users PIN code for use when entering the propertyMore than one keypad can be used with the system so multiple keypads can be fitted throughout the property (e.g. front door, back door, upstairs)Designed for use with the Yale Intruder Alarm Kits ONLY (IA series)Easy to wirelessly pair with the Yale Intruder Alarm systemsThe box includes: 1 x keypad, batteries and fixing pack",https://www.ironmongerydirect.co.uk/product/yale-intruder-alarm-keypad-ac-kp-127823
314099,Yale Smart Home CCTV Kit - 2 Camera - Wired - HD1080p - SV-4C-2ABFX-2,"Locks, Safety & Security","Alarms, CCTV & Safes",CCTV,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/314099.jpg,"Yale Part Code: SV-4C-2ABFX-2Entry level CCTV KitSimplified DVR menu interfaceFull HD 1080p outdoor cameras20m night visionIn-App control - control from your smartphoneLive view from your phone or PCCustomizable motion detection areaIntelligent search to pinpoint specific activityWeather proofExpandable up to 4 cameras in totalKit includes: 1 x 4 channel DVR with a 1TB HDD, 2 x HD 1080p BNC bullet cameras, 1 x mouse, 1 x 2-way splitter, 2 x 18m BNC cables, 2 x power adaptors, 1 x fixing pack",https://www.ironmongerydirect.co.uk/product/yale-smart-home-cctv-kit-2-camera-wired-hd1080p-sv-4c-2abfx-2-314099
