"name","sku","page_url","specifications","img_url"
"Sashlock fire door kit","J-FDK-SASHLOCK","https://www.uniononline.co.uk/uk/en/products/fire-door-kits/sashlock-fire-door-kit","A complete door solution that removes all the work involved in selecting compliant fire door hardware. designed for common installation situations, each fire door kit includes all the hardware needed in a single box, such as hinges, door closer, lockcase, ","https://d3oaxe41u6vpgy.cloudfront.net/J-FDK-SASHLOCK.jpg"
"Corridor fire door kit","J-FDK-CORRIDOR","https://www.uniononline.co.uk/uk/en/products/fire-door-kits/corridor-fire-door-kit","A complete door solution that removes all the work involved in selecting compliant fire door hardware. designed for common installation situations, each fire door kit includes all the hardware needed in a single box, such as hinges, door closer, lockcase, ","https://d3oaxe41u6vpgy.cloudfront.net/J-FDK-CORRIDOR.jpg"
"Latch fire door kit","J-FDK-LATCH","https://www.uniononline.co.uk/uk/en/products/fire-door-kits/latch-fire-door-kit","A complete door solution that removes all the work involved in selecting compliant fire door hardware. designed for common installation situations, each fire door kit includes all the hardware needed in a single box, such as hinges, door closer, lockcase, ","https://d3oaxe41u6vpgy.cloudfront.net/J-FDK-LATCH.jpg"
"Deadlock fire door kit","J-FDK-DEADLOCK","https://www.uniononline.co.uk/uk/en/products/fire-door-kits/deadlock-fire-door-kit","A complete door solution that removes all the work involved in selecting compliant fire door hardware. designed for common installation situations, each fire door kit includes all the hardware needed in a single box, such as hinges, door closer, lockcase, ","https://d3oaxe41u6vpgy.cloudfront.net/J-FDK-DEADLOCK.jpg"
"75x50mm fire door hinges class 7 (1.5 pair) zinc plate","FB164","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/75x50mm-fire-door-hinges-class-7-1-5-pair-zinc-plate","Grade 7 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB165.jpg"
"102x76mm fire door hinges class 7 (1.5 pair) polished chrome","FB163","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/102x76mm-fire-door-hinges-class-7-1-5-pair-polished-chrome","Grade 7 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB143.jpg"
"75x50mm fire door hinges class 7 (1.5 pair) polished chrome","FB165","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/75x50mm-fire-door-hinges-class-7-1-5-pair-polished-chrome","Grade 7 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB165.jpg"
"102x76mm fire door hinges class 7 (1.5 pair) zinc plate","FB162","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/102x76mm-fire-door-hinges-class-7-1-5-pair-zinc-plate","Grade 7 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB143.jpg"
"100x75x2.25mm CE grade 7 plain bearing hinge - brushed zinc ","DH000827","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/100x75x2-25mm-ce-grade-7-plain-bearing-hinge-brushed-zinc","CE grade 7 plain bearing hinge for general use",""
"100 x 75 x 2.25mm CE grade 7 plain bearing hinge (pair) - polished chrome","DH000829","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/100-x-75-x-2-25mm-ce-grade-7-plain-bearing-hinge-pair-polished-chrome","CE grade 7 plain bearing hinge for general use",""
"76x51x2mm CE grade 7 butt hinge (pair) satin stainless steel","XL000934","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-satin-stainless-steel","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) electro brass","XL000965","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-electro-brass","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) polished chrome","XL000962","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-polished-chrome","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm ce grade 7 butt hinge (pair) antique brass","XL000965-ANB","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-antique-brass","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) satin chrome plate","XL000963","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-satin-chrome-plate","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) black","XL000965-BLK","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-black","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) polished stainless steel","XL000933","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-polished-stainless-steel","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) satin nickel plated","XL000964","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-satin-nickel-plated","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"76x51x2mm CE grade 7 butt hinge (pair) black nickel","XL000965-BLNK","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-7-butt-hinge/76x51x2mm-ce-grade-7-butt-hinge-pair-black-nickel","A fire rated grade 7 ball bearing butt hinge for use on internal doors, supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/XL000934.jpg"
"CE11 ball bearing butt hinge","XL000866","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-11-butt-hinge/ce11-ball-bearing-butt-hinge","Grade 11 CE marked ball bearing hinge suitable for both commercial and residential use on doors up to 80kg.","https://d3oaxe41u6vpgy.cloudfront.net/XL000866.jpg"
"603 butt hinge square corners (pair)","JH603BUFS-U-BZP","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/603-butt-hinge-square-corners-pair","High-performance ball bearing butt hinge for use on heavy duty internal doors. Fixed pin for improved cycling and durability and supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/JH603BUFS-U-BZP.jpg"
"603 butt hinge square corners","JH603BUFS-U-SSF","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/603-butt-hinge-square-corners","High performance bushed bearing butt hinge suitable for severe duty applications","https://d3oaxe41u6vpgy.cloudfront.net/JH603BUFS-U-SSF.jpg"
"Lift-off hinge","JH605LORS-U-SSF","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/lift-off-hinge","Lift-off hinge suitable for heavy duty applications and for use on doors which are subject to a high frequency of use by the public with little incentive to exercise care. Available in left or right hand.","https://d3oaxe41u6vpgy.cloudfront.net/JH605LORS%20U%20SSF.jpg"
"605 lift off hinge square corners - left handed (pair)","JH605LOLS-U-BZP","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/605-lift-off-hinge-square-corners-left-handed-pair","Heavy duty lift off hinge, equipped with ball bearings for reduced friction and increased durability","https://d3oaxe41u6vpgy.cloudfront.net/JH605LOLS%20U%20BZP.jpg"
"605 lift off hinge square corners - right handed (pair)","JH605LORS-U-BZP","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/605-lift-off-hinge-square-corners-right-handed-pair","Heavy duty lift off hinge, equipped with ball bearings for reduced friction and increased durability","https://d3oaxe41u6vpgy.cloudfront.net/JH605LORS%20U%20BZP.jpg"
"603 butt hinge radius corners (pair) bzp-3","JH603BUFR-U-BZP-3","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/603-butt-hinge-radius-corners-pair-bzp-3","High-performance ball bearing butt hinge for use on heavy duty internal doors. Fixed pin for improved cycling and durability and supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/JH603BUFS-U-SSF.jpg"
"603 butt hinge radius corners (pair)  bzp","JH603BUFR-U-BZP","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/603-butt-hinge-radius-corners-pair-bzp","High performance ball bearing butt hinge for use on heavy duty internal doors. fixed pin for improved cycling and durabilty and supplied with fixings for easy installation.","https://d3oaxe41u6vpgy.cloudfront.net/JH603BUFS-U-SSF.jpg"
"CE13 slim knuckle hinge","XL000830","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/ce13-slim-knuckle-hinge","This slim knuckle hinge offers a more slender profile for residential and commercial specifications where aesthetics are important. We offer a range of hinges for specialist applications where doorset aesthetics and security require additional consideratio","https://d3oaxe41u6vpgy.cloudfront.net/XL000830.jpg"
"102x76mm fire door hinges class 13 (1.5 pair) electro brass","FB145","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/102x76mm-fire-door-hinges-class-13-1-5-pair-electro-brass","Grade 13 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB143.jpg"
"102x76mm fire door hinges class 13 (1.5 pair) polished stainless steel","FB144","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/102x76mm-fire-door-hinges-class-13-1-5-pair-polished-stainless-steel","Grade 13 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB143.jpg"
"102x76mm fire door hinges class 13 (1.5 pair) satin stainless steel","FB143","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/102x76mm-fire-door-hinges-class-13-1-5-pair-satin-stainless-steel","Grade 13 fire door hinges supplied with intumescent plates","https://d3oaxe41u6vpgy.cloudfront.net/FB143.jpg"
"102x76mm fire rated CE13 hinge (x6 pairs per bag)","MX835","https://www.uniononline.co.uk/uk/en/products/hinges/fire-rated/ce-grade-13-butt-hinge/102x76mm-fire-rated-ce13-hinge-x6-pairs-per-bag","Fire rated CE13 hinges for heavy duty use",""
"470mm plain hinge (pair) - antique","DH001068-PREM","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/470mm-plain-hinge-pair-antique","Plain hinge for general use",""
"50mm flush hinge - bright zinc plate","DH001115BZP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/50mm-flush-hinge-bright-zinc-plate","50mm flush hinge for use on light duty doors",""
"76mm flush hinge - electro brass - pre packed","DP006111","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-flush-hinge-electro-brass-pre-packed","Flush hinge for use on light duty doors",""
"100mm rising butt hinge - left handed (pair)","DX40565","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-rising-butt-hinge-left-handed-pair","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001147.jpg"
"75mm rising butt hinge - left handed (pair)","DX40528","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/75mm-rising-butt-hinge-left-handed-pair","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DX40528.jpg"
"102x67mm double steel washered hinge (pair) satin chrome plate","DH000434","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-pair-satin-chrome-plate","A traditional double steel washered hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"102x67mm double steel washered hinge (pair) polished chrome","DH000432","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-pair-polished-chrome","A traditional double steel washered hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"102x67mm double steel washered hinge (x3) self colour","DP005434","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-x3-self-colour","Light/medium duty double steel washered hinge, for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"Hinge Repair Plates (x2) -  RX Dalepax","RX74093","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/hinge-repair-plates-x2-rx-dalepax","Hinge repair caps for multipurpose use",""
"76 x 51 x 2mm ball bearing hinges (pair) polished chrome","XL000862","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76-x-51-x-2mm-ball-bearing-hinges-pair-polished-chrome","Light duty ball bearing hinge, equipped with ball bearings for reduced friction and increased durability","https://d3oaxe41u6vpgy.cloudfront.net/XL000862.jpg"
"100mm 1838 butt hinge (pair) - zinc plate","DH001135","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-1838-butt-hinge-pair-zinc-plate","A fixed pin butt hinge for internal wooden doors","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"102mm 1838 butt hinge (pair) - electro brass","DH001139","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-1838-butt-hinge-pair-electro-brass","A fixed pin butt hinge for internal wooden doors","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"102x76x127mm washered button tip parliament hinge polished stainless steel","DP009971","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x76x127mm-washered-button-tip-parliament-hinge-polished-stainless-steel","Heavy duty parliament hinge for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP009970.jpg"
"102x76x127mm washered button tip parliament hinge brass","DP009972","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x76x127mm-washered-button-tip-parliament-hinge-brass","Heavy duty parliament hinge for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP009970.jpg"
"102x76x127mm washered button tip parliament hinge satin stainless steel","DP009970","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x76x127mm-washered-button-tip-parliament-hinge-satin-stainless-steel","Heavy duty parliament hinge for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP009970.jpg"
"63x35mm solid drawn butt hinge (pair)","DH000415","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/63x35mm-solid-drawn-butt-hinge-pair","A traditional solid drawn butt hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000415.jpg"
"76x41mm solid drawn butt hinge (pair)","DH000414","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76x41mm-solid-drawn-butt-hinge-pair","A traditional solid drawn butt hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH001125.jpg"
"38x22mm solid drawn butt hinge (pair)","DH000417","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/38x22mm-solid-drawn-butt-hinge-pair","A traditional solid drawn butt hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000417.jpg"
"63m stormproof hinges - bright zinc plate","DP006270","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/63m-stormproof-hinges-bright-zinc-plate","Stormproof hinge for use with windows",""
"102x67mm double steel washered hinge (pair) self colour","DH000419","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-pair-self-colour","A traditional double washered butt hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"51mm steel backflap hinge - 400 pattern ","DH001108","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/51mm-steel-backflap-hinge-400-pattern","Backflap hinge for use on cupboard doors",""
"63mm stormproof hinge (pair)","DX40536","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/63mm-stormproof-hinge-pair","Stormproof hinge for use with windows","https://d3oaxe41u6vpgy.cloudfront.net/DX40536.JPG"
"65mm flush hinge - zinc plate","DH001116ZP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/65mm-flush-hinge-zinc-plate","63mm flush hinge for use on light duty doors",""
"50mm flush hinge - electro brass - pre packed","DP006115","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/50mm-flush-hinge-electro-brass-pre-packed","Flush hinge for use on light duty doors",""
"60mm flush hinge - electro brass ","DP006116","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/60mm-flush-hinge-electro-brass","40mm flush hinge for use on light duty doors",""
"40mm flush hinge - electro brass ","DH001114","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/40mm-flush-hinge-electro-brass","40mm flush hinge for use on light duty doors",""
"60mm flush hinge - electro brass","DH001116","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/60mm-flush-hinge-electro-brass-dh001116","60mm flush hinge for use on light duty doors",""
"102mm 1838 butt hinge (pair) - zinc plate - pre packed","DP006137","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-1838-butt-hinge-pair-zinc-plate-pre-packed","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"102mm 1838 butt hinge (pair) - zinc plate","DH001137","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-1838-butt-hinge-pair-zinc-plate","A fixed pin butt hinge for internal wooden doors","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"102mm 1838 butt hinge (pair) - electro brass - pre packed","DP006139","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-1838-butt-hinge-pair-electro-brass-pre-packed","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"25x19mm solid drawn butt hinge (no washers) - brass","DH000418","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/25x19mm-solid-drawn-butt-hinge-no-washers-brass","Solid drawn butt hinge for general use",""
"100x67mm solid drawn butt hinge (pair)","DH000413","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100x67mm-solid-drawn-butt-hinge-pair","A traditional solid drawn butt hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000418.jpg"
"102x67mm double phosphur bronze washered hinge (pair)","DH000420","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-phosphur-bronze-washered-hinge-pair","A traditional double phosphur bronze washered hinge for light to medium doors, the hinge has been designed with phosphur bronze washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000420.jpg"
"102x67mm double steel washered hinge (x3) polished brass","DP005432","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-x3-polished-brass","Light/medium duty double steel washered hinge, for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"76x51mm double steel washered butt hinges - polished brass","DP005410","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76x51mm-double-steel-washered-butt-hinges-polished-brass","Double steel washered butt hinges for use on timber doors",""
"102x67mm double steel washered hinge (x3) satin chrome plate","DP005422","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-x3-satin-chrome-plate","Light/medium duty double steel washered hinge, for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"102x67mm double steel washered hinge (pair) polished brass","DH000422","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102x67mm-double-steel-washered-hinge-pair-polished-brass","A traditional double steel washered hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"76x51mm double steel washered hinge (pair) - satin chrome plate","DH000433","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76x51mm-double-steel-washered-hinge-pair-satin-chrome-plate","A traditional double steel washered hinge for light to medium doors, the hinge has been designed with brass washers to provide finish protection.","https://d3oaxe41u6vpgy.cloudfront.net/DH000433.jpg"
"102mm light duty tee hinges - bright zinc plate ","DP006152-BZP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-light-duty-tee-hinges-bright-zinc-plate","Light duty tee hinge for gates and shed doors",""
"102mm double action spring hinge - silver","DH000462","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-double-action-spring-hinge-silver","A self closing double action spring hinge for use with kitchen cabinet doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000462.jpg"
"102mm double action spring hinge","DP005462","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-double-action-spring-hinge","Double action spring hinge with self closing action for use on cabinet doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000462.jpg"
"102mm 451 steel butt hinge - zinc plate","DH001143","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/102mm-451-steel-butt-hinge-zinc-plate","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation",""
"100mm hurlinge - loose pin (pair) satin chrome plate","DH001117SCP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-hurlinge-loose-pin-pair-satin-chrome-plate","A hurlinge for use on internal doors without the need for rebating","https://d3oaxe41u6vpgy.cloudfront.net/DH001118.jpg"
"100mm hurlinge - loose pin (pair) electro brass","DH001117","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-hurlinge-loose-pin-pair-electro-brass","A hurlinge for use on internal doors without the need for rebating","https://d3oaxe41u6vpgy.cloudfront.net/DH001118.jpg"
"76mm hurlinge - electro brass","DH001118","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-hurlinge-electro-brass","Hurlinge for use on internal doors",""
"100mm hurlinge - loose pin (pair) bright zinc plate","DH001117BZP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-hurlinge-loose-pin-pair-bright-zinc-plate","A hurlinge for use on internal doors without the need for rebating","https://d3oaxe41u6vpgy.cloudfront.net/DH001118.jpg"
"100mm hurlinge - loose pin (pair) polished chrome","DH001117PCP","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-hurlinge-loose-pin-pair-polished-chrome","A hurlinge for use on internal doors without the need for rebating","https://d3oaxe41u6vpgy.cloudfront.net/DH001118.jpg"
"76mm loose pin butt hinge (pair) self colour","DH001120","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-loose-pin-butt-hinge-pair-self-colour","A loose pin butt hinge for use on internal wooden doors, makes taking down doors easy and quick","https://d3oaxe41u6vpgy.cloudfront.net/DH002489.jpg"
"76mm 1840 loose pin butt hinge - electro brass - pre packed","DP006124","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-1840-loose-pin-butt-hinge-electro-brass-pre-packed","Light/medium duty loose pin butt hinge for use on timber doors",""
"76mm 1840 loose pin butt hinge - electro brass","DH001124","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-1840-loose-pin-butt-hinge-electro-brass","Light/medium duty loose pin butt hinge for use on timber doors",""
"Hinge bolt - zinc plate","DH002527","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/hinge-bolt-zinc-plate","Hinge bolt for general use",""
"ZP HINGE BOLTS (X2)        P/P","DP007527","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/zp-hinge-bolts-x2-p-p","",""
"4"" single action adjustable spring hinge","DH000469","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/4-single-action-adjustable-spring-hinge","An adjustable speed single action spring hinge for use with kitchen cabinet doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000468.jpg"
"4"" single action adjustable spring hinge (3 per pack) satin chrome plate","DH000468","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/4-single-action-adjustable-spring-hinge-3-per-pack-satin-chrome-plate","An adjustable speed single action spring hinge for use with kitchen cabinet doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000468.jpg"
"4"" single action adjustable spring hinge (3 per pack) polished chrome","DH000467","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/4-single-action-adjustable-spring-hinge-3-per-pack-polished-chrome","An adjustable speed single action spring hinge for use with kitchen cabinet doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000468.jpg"
"40mm 1838 butt hinge (pair) self colour","DX40518","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/40mm-1838-butt-hinge-pair-self-colour","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DX40518.jpg"
"100mm 1838 butt hinge (pair)","DX40522","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-1838-butt-hinge-pair","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001135.jpg"
"76mm loose pin butt hinge (pair) self colour dx","DX40583","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-loose-pin-butt-hinge-pair-self-colour-dx","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH002489.jpg"
"76mm butt hinge (pair) electro brass","DX40523","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/76mm-butt-hinge-pair-electro-brass","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001125.jpg"
"100mm double steel washered hinge (pair) self colour","DX40533","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/100mm-double-steel-washered-hinge-pair-self-colour","Light/medium duty double steel washered hinge, for use on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH000434.jpg"
"75mm butt hinge (pair) brass","DX40516","https://www.uniononline.co.uk/uk/en/products/hinges/non-fire-rated/75mm-butt-hinge-pair-brass","Butt hinge for use on light/medium duty internal doors supplied with fixings for easy installation","https://d3oaxe41u6vpgy.cloudfront.net/DH001125.jpg"
